experiment,config_id,config_label,backbone,seed,task_type,outcome,outcome_label,metric,point,n_test,test_cohort_rows,quantizer,anchoring,fusion,representation,temporal,effective_logreg_C,effective_ridge_alpha,source_artifact,source_sha256
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_potassium,Minimum potassium,spearman_rho,0.5125347560765555,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_potassium,Minimum potassium,r2,0.2713536673146918,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_potassium,Minimum potassium,mae,0.32673102946440113,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_potassium,Minimum potassium,rmse,0.422940109264367,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_potassium,Peak potassium,spearman_rho,0.5074445688518349,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_potassium,Peak potassium,r2,0.14138063796120248,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_potassium,Peak potassium,mae,0.3475052616510842,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_potassium,Peak potassium,rmse,0.6965759992177614,59808,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_glucose,Minimum glucose,spearman_rho,0.45603644401592947,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_glucose,Minimum glucose,r2,0.24543207402953926,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_glucose,Minimum glucose,mae,26.061511457774117,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_glucose,Minimum glucose,rmse,40.06376264739671,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_glucose,Maximum glucose,spearman_rho,0.4970304393382254,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_glucose,Maximum glucose,r2,0.2593548060121371,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_glucose,Maximum glucose,mae,30.475946963536646,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_glucose,Maximum glucose,rmse,49.01716872296452,58898,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_sodium,Minimum sodium,spearman_rho,0.5334831974876962,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_sodium,Minimum sodium,r2,0.33901670392067584,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_sodium,Minimum sodium,mae,2.5365903525312734,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_sodium,Minimum sodium,rmse,3.347796313126199,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_sodium,Maximum sodium,spearman_rho,0.5296527760434575,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_sodium,Maximum sodium,r2,0.3277743761859071,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_sodium,Maximum sodium,mae,2.4819545075591374,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,max_sodium,Maximum sodium,rmse,3.275563635073339,59570,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_bnp,Minimum natriuretic peptide,spearman_rho,0.32208460124145666,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_bnp,Minimum natriuretic peptide,r2,-0.10746573968667028,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_bnp,Minimum natriuretic peptide,mae,3608.6423234551494,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,min_bnp,Minimum natriuretic peptide,rmse,5519.934199167984,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_bnp,Peak natriuretic peptide,spearman_rho,0.3221775787823459,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_bnp,Peak natriuretic peptide,r2,-0.10351427586610007,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_bnp,Peak natriuretic peptide,mae,3665.5148700361515,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
exp1,meds_centiles_none_fusedTrue_discrete_time_tokens,Centile population (F),llama,43,regression,peak_bnp,Peak natriuretic peptide,rmse,5597.365581221829,1175,85057,centiles,none,fused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s43-hp-centiles_none_fused_time_tokens.pkl,a195ced36d13fced9a13b828130dd0907483f0501b567b86ffacfc1fad336d81
